review_id,year,source_node,target_node,relation,description
R00048,2011,cremation,emotional and educational experience,description,cremation described as emotional and educational
R00975,2015,Chardwar (Four Door) darshan,Four faces,description,Chardwar darshan involves seeing all four faces
R00975,2015,divinely blessed,Chardwar (Four Door) darshan,causal,Feeling blessed due to Chardwar darshan
R02080,2018,entry fee,main temple,contrast,entry fee does not include main temple access
R02080,2018,main temple,Hindu only,causal,main temple access restricted to Hindus
R02080,2018,cremations on the river,weird watching,co_occurrence,cremations are both fascinating and uncomfortable
R00127,2012,clean,system is streamlined,co_occurrence,Cleanliness and streamlined system mentioned together
R00885,2015,non-Hindu entry ban,sense of being blessed,contrast,entry restriction contrasted with spiritual blessing
R00885,2015,no photography zones,aggression,causal,taking photos leads to aggression
R01744,2017,entrance fee of Rs. 1000,non-Hindu entry ban,contrast,fee charged despite entry ban for non-Hindus
R01744,2017,ticket checking,entrance fee of Rs. 1000,causal,poor ticket checking makes fee feel unfair
R01744,2017,burning scene,Bagmati River,co_occurrence,burning scene occurs at Bagmati River
R01744,2017,corpse burning,burning scene,description,corpse burning is part of the burning scene
R02269,2019,temples,jungle,co_occurrence,temples and jungle mentioned together
R02269,2019,jungle,river,co_occurrence,jungle and river mentioned together
R02269,2019,monkeys,many kind of birds,contrast,monkeys contrasted with birds
R01675,2017,largest Hindu temple,poor-managed,contrast,contrast between expectation and management
R01675,2017,poor-managed,smell,co_occurrence,poor management and smell occur together
R01675,2017,poor-managed,things spread here and there,co_occurrence,poor management and disorganization occur together
R01675,2017,cleaning,poor-managed,causal,better cleaning could improve management
R01685,2017,cremations,grounds,co_occurrence,cremations occur on the grounds
R01685,2017,locals,tourists,contrast,locals do not pay but tourists do
R01685,2017,guides,tourists,contrast,guides do not pay but tourists do
R01685,2017,non-Hindu entry ban,tourists,causal,non-Hindu entry ban affects tourists
R01078,2016,sacred cremation site,Bagmati River,co_occurrence,cremation site located on the river bank
R01078,2016,guide,entry costs 1000 rupees,contrast,guide cost issues contrasted with entry fee
R00847,2015,saying goodbye to loved ones,heartbreak of mothers and families,co_occurrence,ritual and emotional response occur together
R00847,2015,heartbreak of mothers and families,spectator at a sideshow,contrast,emotional response contrasted with feeling like a spectator
R00903,2015,relations with death,shock for European traveller,contrast,contrasting spiritual reflection with cultural shock
R01261,2016,non-Hindus not permitted,major temples of Shaivites,contrast,non-Hindus not permitted in primary shrine but no big loss
R01261,2016,cremations at the ghats,Bagmati River,co_occurrence,cremations occur at the ghats along the Bagmati
R01261,2016,Mrgisthali,unrestored mandirs,description,Mrgisthali has unrestored mandirs
R01261,2016,peaceful sunsets,major temples of Shaivites,co_occurrence,peaceful sunsets at major temples
R00402,2013,funerals,cremated by the side of the river,co_occurrence,Funerals and cremation occur together
R00402,2013,Sadhus,moving experience,description,Sadhus contribute to the moving experience
R01325,2016,beautiful buildings,life and death,contrast,beauty of buildings contrasts with life and death experience
R01325,2016,extraordinary,life and death,description,extraordinary feeling describes life and death experience
R00598,2014,cremation locations,Western traditions,contrast,cremation locations differ from Western traditions
R00598,2014,non-Hindu entry ban,guide,causal,non-Hindu entry ban suggests engaging a guide
R00525,2014,"incredible, unforgettable experience",amazing energy,co_occurrence,Both describe the emotional impact of the visit
R00525,2014,Sadhus,friends,co_occurrence,Both are people the reviewer wants to revisit
R00121,2012,Bagmati river,polluted,description,Bagmati river is polluted
R00121,2012,cremations,Bagmati river,co_occurrence,cremations occur by the river
R00121,2012,painted Hindu Holy Men,hustle for a lot of money,causal,Holy Men try to hustle for money
R01528,2009,sadhus,cremations,co_occurrence,sadhus and cremations occur together
R01528,2009,cremations,funerals,co_occurrence,cremations and funerals occur together
R01756,2017,point of convergence,biggest attractions,description,describes the temple's significance
R02245,2019,Bagmati river,cremation site,co_occurrence,cremation site is located near the Bagmati river
R02245,2019,sages,Mahashivratri,co_occurrence,sages are present during Mahashivratri celebrations
R02245,2019,road leading to the temple,no entry fee,contrast,negative road condition contrasted with free entry
R00572,2014,statue of Nandi,architecture,description,Nandi statue is part of the architecture
R00572,2014,crowds,cleanliness,contrast,crowds avoided but cleanliness is an issue
R02471,2024,Bagmati River,intricate carvings,co_occurrence,Both are part of the temple's serene environment
R02471,2024,rhythmic chanting of mantras,devotion and reverence,causal,Chanting contributes to the atmosphere of devotion
R02471,2024,pilgrims,inner peace,causal,Pilgrims seek inner peace
R01050,2016,Shivaratri,holy men,co_occurrence,festival attracts many holy men
R01050,2016,cremations,families carrying the bodies,description,cremations involve families carrying bodies
R01050,2016,entry fee for foreigners,guide,contrast,entry fee contrasted with guide recommendation
R01163,2016,sacro sanctum,stone Mukhalinga,description,The sacro sanctum contains the stone Mukhalinga
R01163,2016,stone Mukhalinga,silver yoni base,description,The Mukhalinga is bound with a silver yoni base
R01163,2016,rudraksha mala,stone Mukhalinga,description,The Mukhalinga has hands holding rudraksha mala
R01163,2016,abhishakam,main priests,causal,Abhishakam is performed by the main priests
R01249,2016,mountains,Himalayas,co_occurrence,mountains and Himalayas are related as scenic spots
R01249,2016,culture,spiritual awakening,contrast,culture and spiritual awakening are different motivations
R00691,2014,early in the morning,long queues,causal,Going early helps avoid queues
R01011,2016,main temple,funeral pyres,co_occurrence,part of the complex
R01011,2016,cremation ceremony,funeral pyres,causal,cremation happens on pyres
R01011,2016,Hindu guide,openness,description,guide explained openness
R01011,2016,touts,sense of intrusion,contrast,touts contrasted with spiritual experience
R02177,2019,2017 earthquake,scaffolding,causal,earthquake caused need for repairs
R02177,2019,ancient glory,buildings,description,intact buildings represent ancient glory
R02425,2022,cremations,river,co_occurrence,Cremations occur near the river
R01246,2016,pursuing Pandas,priests,description,Pandas are described as self proclaimed priests
R01816,2018,people being burnt,place of death,description,cremation ceremony described as part of sacred space
R01816,2018,beautiful architecture,interesting,contrast,beautiful architecture contrasted with interesting experience
R01719,2017,temple complex,local tour guide,co_occurrence,tour guide enhances understanding of the site
R01719,2017,cremation area,bodies are washed in the river,description,cremation area includes river washing ritual
R01719,2017,solemn and thoughtful place,cremation area,causal,cremation area contributes to solemn atmosphere
R01854,2018,working crematorium,funeral pyres,description,crematorium includes funeral pyres
R01854,2018,funeral pyres,resulting smoke,causal,funeral pyres cause smoke
R00557,2014,personnel,pushing people away,causal,personnel causing problem by pushing people
R00557,2014,personnel,badly managed,description,personnel described as badly managed
R02254,2019,old structure,sculptures,description,old structure includes sculptures
R02254,2019,idols,theology of Nepal,causal,idols evoke fascination related to theology
R00908,2015,Hindu,visitor,co_occurrence,Hindus and visitors are mentioned together
R00908,2015,Nepal,India,co_occurrence,Nepal and India are mentioned as origins of visitors
R02073,2018,1000 RPN entrance fee,Non-Hindu entry ban,contrast,Fee for foreigners vs. free for Hindus/Indians
R02073,2018,cremation ceremony,sense of mortality,causal,Cremation ceremony evokes emotional response
R02073,2018,Bagmati River,polluted with plastic bottles and garbage,description,River is described as polluted
R01600,2017,main shiva temple,hundreds of other hindu temples,co_occurrence,Both are part of the temple complex
R01600,2017,river,early medieval Buddha temple,description,Location of the Buddha temple
R01600,2017,cremation,Hindu vedic cultures,causal,Cremation is part of Hindu vedic cultures
R01057,2016,devotees,worshiping god,co_occurrence,devotees involved in worshiping god
R01057,2016,worshiping god,spiritually satisfied mind,causal,worshiping god leads to spiritual satisfaction
R01049,2016,Sudhas,money demand,causal,Sudhas asking for money
R01049,2016,cremation,Bagmati River,co_occurrence,cremation observed by the river
R00521,2014,complex,antique features,description,complex has antique features
R01469,2017,beggars,desperate Hindus,co_occurrence,Both beggars and desperate Hindus are following the reviewer
R01469,2017,touts,desperate Hindus,co_occurrence,Touts and desperate Hindus are both trying to get money
R01221,2016,ascetic(sadhus),positive energy,co_occurrence,sadhus contribute to the positive energy
R01221,2016,cremetary,burn the dead bodies,description,cremetary is where the ritual occurs
R00716,2014,cremation,Bagmati river,co_occurrence,cremation takes place along the river
R00716,2014,non-Hindu entry ban,cremation,contrast,entry ban limits access to cremation
R00716,2014,Hindu festival,cremation,co_occurrence,festival coincides with cremation
R01749,2017,ceremonies,cremating of the bodies,co_occurrence,ceremonies and cremations occur together
R01749,2017,bells and incense,ceremonies,description,bells and incense are part of the ceremony
R01749,2017,river,platforms for cremating,causal,bodies taken to river before cremation on platforms
R00962,2015,size of the place,throngs of people,contrast,size contrasted with crowd
R00962,2015,cremation ceremonies,respect given to the dead,description,ceremonies described with respect
R00542,2014,cremation ceremonies,sadhus,co_occurrence,Both mentioned as part of the visit
R00542,2014,Boudhanath,very nice experience,description,Boudhanath described as a favorite place
R01570,2017,puja,cremations,co_occurrence,puja and cremations happening simultaneously
R01570,2017,sacred temple,overwhelming,causal,sacred temple can be overwhelming
R01570,2017,monkeys,bull,co_occurrence,monkeys and bull both cause disturbances
R02472,2024,entry fee for foreigners,funeral ceremonies,contrast,entry fee contrasts with witnessing ceremonies
R02472,2024,funeral ceremonies,sense of mortality,causal,funeral ceremonies evoke sense of mortality
R02472,2024,monkeys,sense of mortality,contrast,monkeys contrast with solemn ceremonies
R01369,2016,place of cremation,mouroirs,co_occurrence,both are part of the cremation process
R01369,2016,installation of the woodcutters,Purification of bodies,co_occurrence,both are part of the cremation ritual
R01369,2016,Purification of bodies,moving moment,causal,Purification of bodies causes a moving moment
R02048,2018,non-Hindu entry ban,good view,contrast,"Despite entry ban, good view available"
R02048,2018,cremation,many people,co_occurrence,Cremation attracts many people
R02468,2024,live cremation,sad moment,co_occurrence,Cremation and sadness occurred together
R01446,2017,ancient architect,holistic and spiritual place,description,ancient architecture contributes to spiritual feeling
R01446,2017,Bagmati River,remove sins of soul,causal,Bagmati River believed to cleanse sins
R00640,2014,entry fee,guide,contrast,entry fee is steep but hiring a guide is suggested
R00640,2014,temples,cremation 'ghats',co_occurrence,temples and cremation ghats are both part of the complex
R00640,2014,cremation 'ghats',hindu sages,co_occurrence,cremation ghats and hindu sages are both part of the experience
R00281,2013,funerals,ashes into the river,causal,ashes are given into the river after funerals
R02363,2020,non hindu entry ban,history and tradition,contrast,cultural restriction contrasted with appreciation of history
R02363,2020,garbage,holy Area,contrast,garbage contrasted with holy area
R00482,2014,river-side cremations,the faithful,co_occurrence,cremations attended by the faithful
R00482,2014,celebrants and mourners,out of place,contrast,feeling out of place among celebrants and mourners
R00305,2013,inner temple,cremations,contrast,inner temple access vs. open cremations
R00305,2013,cremations,architecture,contrast,cremations vs. architecture worth seeing
R00213,2012,monkeys,more animals than human beings,co_occurrence,monkeys and other animals present
R00213,2012,evening,peaceful,causal,evening visit led to peaceful feeling
R02381,2020,cremation of bodies,Hindu devotees,co_occurrence,devotees visit during cremation
R02381,2020,non-Hindu entry ban,UNESCO World Heritage site,contrast,entry restriction despite heritage status
R00111,2012,cremation ceremony,grief,co_occurrence,grief observed during cremation ceremony
R00111,2012,Bagmati River,pretend-sadhus,contrast,contrast between sacredness and pollution
R00111,2012,pretend-sadhus,real sadhus,contrast,contrast between pretend and real sadhus
R01328,2016,non-Hindu entry ban,crematory ceremonies,contrast,entry ban contrasts with open view of ceremonies
R01328,2016,crematory ceremonies,mourne and grieve,description,ceremonies involve mourning and grieving
R01328,2016,mourne and grieve,sense of mortality,causal,mourning and grieving evoke a sense of mortality
R01802,2018,lots of visitors,locals,co_occurrence,visitors include locals
R01802,2018,lots of visitors,tourists,co_occurrence,visitors include tourists
R00765,2015,entrance fee,hindu ceremonies,contrast,no fee at night for ceremonies
R00765,2015,non hindus,main temple,description,access restriction for non hindus
R01336,2016,expressions of faith,crowds of fellow worshippers and tourists,contrast,faith shown despite the crowds
R01336,2016,expressions of faith,strength of conviction,causal,faith expressions show conviction
R01944,2018,clean,maintained,co_occurrence,clean and maintained are mentioned together
R00245,2013,pilgrims from India and abroad,serene atmosphere,co_occurrence,Pilgrims contribute to the serene atmosphere
R00245,2013,monkeys,basic toilets and wash rooms,contrast,"Monkeys are a problem, while toilets are a needed facility"
R00245,2013,drinking water facilities,police out posts,co_occurrence,Both are needed facilities
R00191,2012,aarti ceremony,Bagmati River,co_occurrence,aarti ceremony takes place on the banks of Bagmati River
R00191,2012,music with mantras,aarti ceremony,description,music with mantras is part of the aarti ceremony
R02142,2019,Bagmati River,pyres,co_occurrence,pyres are located along the river
R02142,2019,devotees,cremation ceremony,co_occurrence,devotees present during cremation
R02142,2019,cryanthenums,cremation ceremony,description,pyres decorated with crysanthenums
R02142,2019,cremation ceremony,humbled,causal,cremation ceremony caused feeling of humility
R02142,2019,cremation ceremony,stunned,causal,cremation ceremony caused feeling of being stunned
R01162,2016,crowd control,peaceful nature,contrast,over enthusiastic crowd control affects peaceful nature
R01162,2016,busy,peaceful nature,contrast,busy nature affects peaceful atmosphere
R00194,2012,cremation,moving,co_occurrence,Cremation was described as moving
R00194,2012,cremation,cool place,co_occurrence,Cremation was part of the cool place experience
R00478,2014,Sadhu,pray for you,causal,Sadhu's are waiting to pray for visitors
R00001,2025,biggest hindu temple,non-Hindu entry ban,contrast,biggest temple but non-Hindu entry ban
R00001,2025,cows and monkeys,place where they burn dead bodies,co_occurrence,cows and monkeys near cremation area
R00178,2012,500 rupee,confusing,causal,500 rupee payment caused confusion
R00178,2012,ghats,smell and the smoke,contrast,ghats worth visiting despite smell and smoke
R02366,2020,powerful temple,so many peoples,contrast,The temple's power is contrasted with the crowd issue
R00335,2013,worship,Hindu temple,description,worship occurs in the temple
R00335,2013,beautiful carvings,Hindu temple,description,carvings are part of the temple
R00335,2013,good and bad,Hindu temple,description,temple has both positive and negative aspects
R01326,2016,Ariya Ghat,cremation ceremony,co_occurrence,cremation happens at Ariya Ghat
R01326,2016,cremation ceremony,Bagmati River,description,cremation near Bagmati River
R02448,2023,cremation ceremony,ashes swept into the river,causal,cremation leads to ashes being swept into the river
R02448,2023,cremation ceremony,deep respect for the dead,description,cremation ceremony shows respect for the dead
R01606,2017,guides,ticket purchasing,co_occurrence,Guides are available upon ticket purchasing
R01606,2017,guides,history and traditions of the Nepali people,causal,Guides help in knowing more of the history and traditions
R00550,2014,non-Hindu entry ban,entry fee for foreigners,co_occurrence,Both relate to access issues
R00550,2014,deer park,no deers,contrast,Expectation of seeing deer not met
R01250,2016,dead bodies,amazing,contrast,amazing experience contrasted with fear of dead bodies
R01250,2016,breath musk,not sanity,causal,breath musk recommended due to lack of sanitation
R02126,2019,burning ghat,small pieces of wood,causal,wood is used for cremations at the ghat
R02126,2019,priests,burning ghat,co_occurrence,priests and ghat mentioned together
R02473,2024,devotees,closed from 2 pm to 5 pm,contrast,devotees may find closure inconvenient
R02473,2024,small river,must visit,co_occurrence,river adds to the appeal
R01180,2016,view of the temple,main shrine,description,view includes the main shrine
R01180,2016,sacred Nandi idol,main shrine,co_occurrence,Nandi idol faces the main shrine
R01180,2016,Darshan of Pashupatinathji,heavenly feeling,causal,Darshan leads to heavenly feeling
R01844,2018,entrance fee,Hindu place,contrast,entrance fee not justified as foreigners can't access Hindu place
R01844,2018,burn death body,architecture,co_occurrence,both architecture and ritual are mentioned as things to see
R00182,2012,family cremate their loved one,surreal,co_occurrence,cremation ceremony felt surreal
R00182,2012,guides,fake holy men,contrast,"guides are forceful, fake holy men are cheeky"
R00378,2013,cremations,fascinating,contrast,cremations are weird but fascinating
R00378,2013,entrance fee,fascinating,contrast,entrance fee issue contrasted with fascination
R00502,2014,cremations,worship,co_occurrence,cremations and worship occur together
R00502,2014,amazing atmosphere,cremations,description,amazing atmosphere includes cremations
R00502,2014,amazing atmosphere,worship,description,amazing atmosphere includes worship
R00228,2012,hospice building,Bagmati River,causal,hospice building near Bagmati River for spiritual reasons
R00748,2015,pushy sellers,temple area,contrast,sellers are kept out of the sacred space
R00748,2015,security check,place to keep our shoes,co_occurrence,both are well managed facilities
R00951,2015,ghats for cremation,Bagmati river,co_occurrence,ghats are located on the Bagmati river
R00951,2015,ceremonies,gratuities for photos,contrast,"ceremonies require respect, while gratuities are expected for photos"
R02439,2023,Shiva,Bhakths,co_occurrence,Shiva and his Bhakths are mentioned together
R02439,2023,photography,inner peace,contrast,prohibition of photography contrasts with feeling of peace
R00033,2011,Rishis and Shadhus,playful monkeys,co_occurrence,Rishis and Shadhus are present with playful monkeys
R00033,2011,River Bagmati,impure and unhealthy water,contrast,River Bagmati's current state is contrasted with its past purity
R00033,2011,cremation,River Bagmati,description,River Bagmati is associated with the cremation ritual
R02209,2019,public display of cremation,guide,contrast,enjoyed cremation but guide was inappropriate
R01792,2018,ancient temple,architecture,description,The temple is described by its architecture
R01792,2018,ancient temple,Nandy bronze statue,description,The temple is described by the Nandy bronze statue
R02033,2018,cremation,unpleasantly intimate and emotional,contrast,cremation is both intriguing and unpleasant
R02033,2018,religious gathering,cremation,co_occurrence,gathering occurs alongside cremation
R00262,2013,corpse,bad smell,causal,burning corpse causes bad smell
R00262,2013,corpse,suffocating,causal,burning corpse causes suffocation
R00262,2013,ashes in the canal,suffocating,causal,ashes in canal contribute to suffocation
R00137,2012,old structure,oldest temple of Lord Shiva,description,old structure describes the temple
R00137,2012,cremation ground,place of worship,co_occurrence,cremation ground is adjacent to the place of worship
R00785,2015,guide,main door,causal,guide informed about door timings
R00785,2015,abhishek,shiva linga,description,abhishek performed on shiva linga
R01587,2017,cremation ceremony,mourning family,co_occurrence,Cremation ceremony involves mourning family
R01587,2017,cremation ceremony,curiosity,contrast,Curiosity contrasted with mourning
R01587,2017,burning rituals,sacred rituals,description,Burning rituals described as sacred
R00742,2015,religious significance,dirty,contrast,Religious significance contrasted with poor maintenance
R00742,2015,crowd,darshan,contrast,Crowd contrasted with expectation of quiet darshan
R02441,2023,"life, death, and religion",deep respect,co_occurrence,Both emotions are felt by the reviewer
R02441,2023,deep respect,Nepalese traditions,description,Respect is directed towards Nepalese traditions
R02441,2023,special,"life, death, and religion",description,"Pashupatinath is described as special in the context of life, death, and religion"
R00776,2015,darshan,gates,causal,darshan possible because gates open
R01865,2018,Nepal New Year,holy men,co_occurrence,holy men present during Nepal New Year
R01865,2018,deer park,river,description,deer park leads down to the river
R00429,2013,art and architecture,ancient art,co_occurrence,Both refer to the artistic elements of the temple
R00965,2015,cremation,peaceful place,contrast,cremation is sad but the place is peaceful
R00965,2015,river,peaceful place,causal,river contributes to the peaceful atmosphere
R00282,2013,temple area,blessed,causal,Visiting the temple area leads to feeling blessed
R00625,2014,main Lord Shiva temple,huge queue,co_occurrence,queue is related to the main temple
R00625,2014,river,monkey,co_occurrence,monkey incident happened near the river
R00625,2014,statues,very old culture,description,statues reveal old culture
R01691,2017,non-Hindu entry ban,view from the riverside,contrast,non-Hindus can't enter main temple but can enjoy view
R01691,2017,small Shiva temples,lingam,description,Shiva temples house a lingam
R01906,2018,Bagmati River,cremation ceremony,co_occurrence,cremation ceremony takes place by the Bagmati River
R01906,2018,pagoda style,non-Hindu entry ban,contrast,beautiful architecture but restricted access
R01906,2018,Mukhalinga,rudraksha mala,description,Mukhalinga adorned with sacred objects
R00493,2014,death and grief,cremation,contrast,initial concern about rituals as entertainment
R00493,2014,ghats,cremation,description,ghats used for cremation
R00493,2014,grieving families,cremation,co_occurrence,grieving families present during cremation
R00493,2014,most sacred temple,Hindus only,description,access restricted to Hindus
R00558,2014,Pashupati ji,small temples,description,Pashupati ji is surrounded by small temples
R00558,2014,huge nandi bull,Pashupati ji,co_occurrence,Both are significant features of the temple
R00999,2016,entrance fee,cremation of bodies,contrast,initially not worth the fee but interesting ritual
R00999,2016,big stairs,temples up on the hill,description,stairs lead to temples
R00104,2012,cremation,animal sacrifice,co_occurrence,Both rituals can be observed at the site
R00104,2012,culturally rich,guide,causal,Guide enhances cultural understanding
R00436,2013,temple complex,forest,co_occurrence,temple complex and forest are seen together
R00436,2013,devotees,Holy man,co_occurrence,devotees and Holy man are present together
R00436,2013,cremation,sense of the impressive Hindus philosophy,causal,cremation leads to a sense of impressive Hindus philosophy
R00243,2013,peace,place,description,peace is associated with the place
R00243,2013,place,alone,description,place is suitable for being alone
R00278,2013,Hinduism,Hindu death rituals,co_occurrence,Both are suggested topics to read before visiting
R01951,2018,grand structure,lord siva,description,temple dedicated to lord siva
R01951,2018,marvelous temple,Divine places,description,temple described as divine
R02268,2019,funeral,cremation ceremony,causal,funeral leads to cremation
R02268,2019,cremation ceremony,Aaarati ceremony,contrast,cremation sadness contrasted with Aaarati uplifting
R02268,2019,heavy heart,spirits lifted,contrast,heavy heart contrasted with spirits lifted
R00485,2014,frauds,tour guide,contrast,frauds vs. tour guide
R00485,2014,Wednesday evening,pray,causal,right time allows to pray
R00485,2014,four faces of Pashupatinath,amazing,description,seeing faces was amazing
R00485,2014,Aadhi Shankara's shoes,Shiva lingas,co_occurrence,both sacred objects seen
R00687,2014,funeral service,moving,co_occurrence,funeral service was moving
R00687,2014,holy men,picture taken,causal,holy men offer picture service
R02240,2019,burning dead people,5000 rupiah,contrast,high cost for witnessing ritual
R02176,2019,2017 earthquake,scaffolding,causal,earthquake caused need for repairs
R02176,2019,scaffolding,cordoned off places,description,scaffolding indicates repair areas
R02176,2019,cordoned off places,imagination of glory,contrast,current state vs imagined glory
R01025,2016,inner peace,main complex,causal,inner peace felt upon entering main complex
R02321,2019,cremation ceremony,sense of disrespect,contrast,ritual felt disrespectful
R02321,2019,cremation ceremony,guide,causal,guide's presence during ritual
R02321,2019,monkeys,guide,co_occurrence,monkeys and guide mentioned together
R02114,2019,funeral ghats,cremations,co_occurrence,Cremations occur at the funeral ghats
R02114,2019,cenotaphs,funeral ghats,description,Cenotaphs are located near the funeral ghats
R00737,2014,military funeral service,over crowded,causal,funeral service caused overcrowding
R00802,2015,entrance fees,Hindus people,contrast,costly fees contrasted with potential value for Hindus
R02466,2024,Shiva,Bagmati River,co_occurrence,Shiva temple is located by the Bagmati River
R02466,2024,Bagmati River,cremation rituals,co_occurrence,cremation rituals occur by the river
R02466,2024,non-Hindu entry ban,Shiva,description,entry restriction related to the temple dedicated to Shiva
R00990,2015,cremation area,Bhagmati River,co_occurrence,cremation area is along the river
R00990,2015,cremations,Bhagmati River,co_occurrence,cremations observed from bridges over the river
R00990,2015,non-Hindu entry ban,cremation area,description,entry restriction to the temple area
R01149,2016,Bagmati river,cremation ghats,co_occurrence,cremation ghats located on Bagmati river
R01149,2016,funeral pyre,sense of mortality,causal,funeral pyre contributes to sense of mortality
R01149,2016,Hindu architecture,non-Hindu entry ban,contrast,Hindu architecture contrasted with non-Hindu entry ban
R02257,2019,Shiva temple,inner courtyard,description,main temple housed in inner courtyard
R02257,2019,spiritual bliss,Shiva temple,causal,spiritual bliss felt upon entering temple
R02257,2019,photography ban,inner courtyard,description,photography not allowed in inner courtyard
R02257,2019,non-Hindu entry ban,inner courtyard,description,non-Hindus not allowed in inner courtyard
R00244,2013,very dirty river,odor,co_occurrence,Both are mentioned as negative aspects
R00244,2013,very dirty river,observers,co_occurrence,Both are mentioned as negative aspects
R00244,2013,special for Hindu,very dirty river,contrast,Special for Hindus but problematic for others
R00160,2012,Bhajan song,devotees,co_occurrence,devotees performed the Bhajan song
R00160,2012,miraculous temple,non-Hindu entry ban,contrast,miraculous temple but restricted entry
R00876,2015,sacred shiv ling,no photography inside temple,cultural_rule,Restrictions related to sacred object
R00876,2015,darshan from left side,SAAVAN first MONDAY,co_occurrence,Darshan during a specific festival event
R00876,2015,cleanliness is an issue,historical importance overwhelms it,contrast,Cleanliness issue contrasted with historical importance
R02360,2020,crematoria site,children were scared,causal,crematoria site caused fear in children
R02360,2020,different cultural practice,Westerners,contrast,cultural practice contrasted with Western norms
R01654,2017,poorly temple was maintained,temple premise,description,poor maintenance of temple premise
R01654,2017,no signs of directions,temple premise,description,lack of directional signs in temple premise
R01654,2017,stinking,temple premise,description,temple premise was stinking
R01654,2017,holy place,poorly temple was maintained,contrast,holy place contrasted with poor maintenance
R01590,2017,cremations,guide,co_occurrence,Guide explained the cremation rituals
R01590,2017,no maps on site,Deer Park,contrast,Lack of maps contrasted with scenic spots
R01590,2017,monkeys,sense of happiness,causal,Watching monkeys caused happiness
R01903,2018,private vehicle,special car and guide,co_occurrence,private vehicle and guide arranged together
R01506,2017,$10 pp charge,compound,causal,complaint about entrance fee not being reinvested
R01506,2017,mystical vibe,compound,description,past mystical vibe of the compound
R00086,2012,non-Hindu entry ban,cremation ghats,contrast,entry restriction contrasts with access to view
R00086,2012,cremation ghats,cremation ceremony,description,ghats are the location of the ceremony
R00086,2012,sense of mortality,cremation ceremony,co_occurrence,emotional response to observing the ceremony
R01827,2018,evening aarati,peace,causal,aarati induces peace
R01827,2018,Bagmati River,main temple for the Hindus,description,temple location
R00129,2012,Hindu cremations,think about your existence and life,causal,Cremations prompt existential reflection
R00129,2012,NonHindu are not allowed to main shrine,Entrance fee,contrast,Access restriction vs. high entrance fee
R00090,2012,garbage,beautiful spot,contrast,garbage contrasts with potential beauty
R00090,2012,dusty,beautiful spot,contrast,dustiness contrasts with potential beauty
R00090,2012,dirty,beautiful spot,contrast,dirtiness contrasts with potential beauty
R00090,2012,place of worship,garbage,contrast,sacred space contrasted with garbage
R01880,2018,cremation ceremonies,grieving,co_occurrence,grieving occurs during cremation ceremonies
R01880,2018,cremation ceremonies,smell/smoke,co_occurrence,smell/smoke is present during cremation ceremonies
R01880,2018,ticket counter,guides,co_occurrence,guides offer services at the ticket counter
R00011,2025,spiritual energy,architectural beauty,co_occurrence,spiritual energy and architectural beauty are both part of the experience
R00011,2025,spiritual energy,cultural significance,co_occurrence,spiritual energy and cultural significance are both part of the experience
R00011,2025,not always easy or comfortable,foreigners,causal,difficulty is especially for foreigners
R01973,2018,cremation site,death rituals,co_occurrence,Both life and death rituals occur at the site
R01973,2018,religious pujas,first puja of the evening,description,The first puja of the evening is a religious ritual
R01973,2018,remove your shoes,dress modestly,co_occurrence,Both are cultural rules for entry
R01706,2017,statues and carvings of Hindu gods and goddesses,visual delight,description,statues and carvings are visually delightful
R01706,2017,statues and carvings of Hindu gods and goddesses,spiritual one,description,statues and carvings provide a spiritual experience
R02187,2019,ancient temple,Aarti,co_occurrence,Aarti takes place at the temple
R01737,2017,cremation ghats,Rishi's smoking hashish,contrast,sacred space contrasted with problematic behavior
R01737,2017,only Hindus are allowed,grounds are really interesting,contrast,access restriction contrasted with interesting grounds
R01709,2017,fountainhead of spirituality,history,co_occurrence,spirituality and history mentioned together
R01909,2018,Hindu God Shiva,cremations,co_occurrence,Cremations occur at the temple worshipping Shiva
R01909,2018,huge temple,keep their noses covered,contrast,The temple is nice but has an odor issue
R01975,2018,cremation ceremony,respect,description,respect is required during the cremation ceremony
R01975,2018,local guides,guide book,contrast,local guides contrasted with using a guide book
R02161,2019,earthquake damage,holiest places for Hindus,contrast,damage contrasts with holiness
R02161,2019,peaceful atmosphere,spiritually and culturally rich,co_occurrence,peaceful atmosphere co-occurs with spiritual richness
R00688,2014,cremation sites,river,co_occurrence,cremation sites and river mentioned together
R00688,2014,temple,other buildings,co_occurrence,temple and other buildings mentioned together
R01786,2018,pagoda-style temple,only Hindus are allowed,contrast,temple style contrasted with entry restriction
R01786,2018,17th century temple,not harmed in the earthquake,description,temple's resilience described
R01381,2017,burning ghat,bodies being cremated,co_occurrence,burning ghat is where bodies are cremated
R01381,2017,non-Hindu entry ban,burning ghat,contrast,non-Hindus can visit the ghat but not the temple
R01001,2016,dudes,show you around,causal,dudes offer to show you around for payment
R02149,2019,spiritual powers,River Aarti,co_occurrence,spiritual powers felt during rituals
R02149,2019,stunning view,no photography zones,contrast,stunning view despite photography restrictions
R01454,2017,unique shivling,huge idol of Nandi,co_occurrence,shivling and Nandi idol are mentioned together
R01454,2017,Bagmati river,unique shivling,description,Bagmati river enhances the beauty of the temple
R01454,2017,photography is prohibited,Lord Shiva's Darshan,contrast,photography prohibition contrasts with the ritual experience
R00339,2013,main gate,only hindu may enter,description,cultural rule written on the main gate
